id,qual,q1,q2i,q3i
618025e0a5b73038054dfe0b,5,3,0,0
618025e0a5b73038054dfe0c,3,3,1,1
618025e0a5b73038054dfe0d,5,3,0,0
618025e0a5b73038054dfe0e,3,3,1,1
618025e0a5b73038054dfe0f,3,3,1,1
618025e0a5b73038054dfe10,5,3,0,0
618025e0a5b73038054dfe11,3,3,1,1
618025e0a5b73038054dfe12,3,3,1,1
618025e0a5b73038054dfe13,3,3,1,1
618025e0a5b73038054dfe14,5,3,0,0
618025e0a5b73038054dfe15,5,3,0,0
618025e0a5b73038054dfe16,5,3,0,0
618025e0a5b73038054dfe17,2,2,1,1
618025e0a5b73038054dfe18,1,1,1,1
618025e0a5b73038054dfe19,5,3,0,0
618025e0a5b73038054dfe1a,3,3,1,1
618025e0a5b73038054dfe1b,4,3,0,1
618025e0a5b73038054dfe1c,3,3,1,1
618025e0a5b73038054dfe1d,3,3,1,1
618025e0a5b73038054dfe1e,5,3,0,0
618025e0a5b73038054dfe1f,2,2,1,1
618025e0a5b73038054dfe20,5,3,0,0
618025e0a5b73038054dfe21,3,3,1,1
618025e0a5b73038054dfe22,2,2,1,1
618025e0a5b73038054dfe23,1,1,1,1
618025e0a5b73038054dfe24,1,1,1,1
618025e0a5b73038054dfe25,1,1,1,1
618025e0a5b73038054dfe26,3,3,1,1
618025e0a5b73038054dfe27,1,1,1,1
618025e0a5b73038054dfe28,3,3,1,1
618025e0a5b73038054dfe2b,3,3,1,1
618025e0a5b73038054dfe2c,1,1,1,1
618025e0a5b73038054dfe2d,3,3,1,1
618025e0a5b73038054dfe2e,5,3,0,0
618025e0a5b73038054dfe2f,2,2,1,1
618025e0a5b73038054dfe30,5,3,0,0
618025e0a5b73038054dfe31,2,2,1,1
618025e0a5b73038054dfe32,3,3,1,1
618025e0a5b73038054dfe33,5,3,0,0
618025e0a5b73038054dfe34,5,3,0,0
618025e0a5b73038054dfe35,3,3,1,1
618025e0a5b73038054dfe36,3,3,1,1
618025e0a5b73038054dfe37,5,3,0,0
618025e0a5b73038054dfe38,1,1,1,1
618025e0a5b73038054dfe39,3,3,1,1
618025e0a5b73038054dfe3a,1,1,1,1
618025e0a5b73038054dfe3b,5,3,0,0
618025e0a5b73038054dfe3c,1,1,1,1
618025e0a5b73038054dfe3d,5,3,0,0
618025e0a5b73038054dfe3e,3,3,1,1
618025e0a5b73038054dfe3f,3,3,1,1
618025e0a5b73038054dfe40,3,3,1,1
618025e0a5b73038054dfe41,5,3,0,0
618025e0a5b73038054dfe42,3,3,1,1
618025e0a5b73038054dfe43,5,3,0,0
618025e0a5b73038054dfe44,4,3,0,1
618025e0a5b73038054dfe45,3,3,1,1
618025e0a5b73038054dfe46,3,3,1,1
618025e0a5b73038054dfe47,3,3,1,1
618025e0a5b73038054dfe48,5,3,0,0
618025e0a5b73038054dfe49,3,3,1,1
618025e0a5b73038054dfe4a,3,3,1,1
618025e0a5b73038054dfe4b,3,3,1,1
618025e0a5b73038054dfe4c,3,3,1,1
618025e0a5b73038054dfe4f,5,3,0,0
618025e0a5b73038054dfe50,3,3,1,1
618025e0a5b73038054dfe51,3,3,1,1
618025e0a5b73038054dfe52,5,3,0,0
618025e0a5b73038054dfe53,3,3,1,1
618025e0a5b73038054dfe54,5,3,0,0
618025e0a5b73038054dfe55,3,3,1,1
618025e0a5b73038054dfe56,3,3,1,1
618025e0a5b73038054dfe57,3,3,1,1
618025e0a5b73038054dfe58,5,3,0,0
618025e0a5b73038054dfe59,3,3,1,1
618025e0a5b73038054dfe5b,3,3,1,1
618025e0a5b73038054dfe5c,4,3,0,1
618025e0a5b73038054dfe5d,3,3,1,1
618025e0a5b73038054dfe5e,4,3,0,1
618025e0a5b73038054dfe5f,3,3,1,1
618025e0a5b73038054dfe60,2,2,1,1
618025e0a5b73038054dfe61,3,3,1,1
618025e0a5b73038054dfe62,5,3,0,0
618025e0a5b73038054dfe63,3,3,1,1
618025e0a5b73038054dfe64,3,3,1,1
618025e0a5b73038054dfe65,1,1,1,1
618025e0a5b73038054dfe66,3,3,1,1
618025e0a5b73038054dfe67,5,3,0,0
618025e0a5b73038054dfe68,3,3,1,1
618025e0a5b73038054dfe69,3,3,1,1
618025e0a5b73038054dfe6a,5,3,0,0
618025e0a5b73038054dfe6b,3,3,1,1
618025e0a5b73038054dfe6c,3,3,1,1
618025e0a5b73038054dfe6d,5,3,0,0
618025e0a5b73038054dfe6e,1,1,1,1
618025e0a5b73038054dfe6f,3,3,1,1
6230c1c93aa68f161ed38b04,3,3,1,1
6230c1c93aa68f161ed38b07,1,1,1,1
6230c1c93aa68f161ed38b08,3,3,1,1
6230c1c93aa68f161ed38b09,1,1,1,1
6230c1c93aa68f161ed38b0a,5,3,0,0
6230c1c93aa68f161ed38b0b,1,1,1,1
6230c1c93aa68f161ed38b0e,1,1,1,1
6230c1c93aa68f161ed38b0f,1,1,1,1
6230c1c93aa68f161ed38b10,1,1,1,1
6230c1c93aa68f161ed38b11,2,2,1,1
6230c1c93aa68f161ed38b12,5,3,0,0
6230c1c93aa68f161ed38b16,5,3,0,0
6230c1c93aa68f161ed38b17,2,2,1,1
6230c1c93aa68f161ed38b18,1,1,1,1
6230c1c93aa68f161ed38b19,5,3,0,0
6230c1c93aa68f161ed38b1a,2,2,1,1
6230c1c93aa68f161ed38b1b,3,3,1,1
6230c1c93aa68f161ed38b1c,5,3,0,0
6230c1c93aa68f161ed38b1e,3,3,1,1
6230c1c93aa68f161ed38b1f,3,3,1,1
6230c1c93aa68f161ed38b20,3,3,1,1
6230c1c93aa68f161ed38b23,2,2,1,1
6230c1c93aa68f161ed38b24,5,3,0,0
6230c1c93aa68f161ed38b25,1,1,1,1
6230c1c93aa68f161ed38b26,3,3,1,1
6230c1c93aa68f161ed38b27,3,2,0,1
6230c1c93aa68f161ed38b28,3,3,1,1
6230c1c93aa68f161ed38b29,3,3,1,1
6230c1c93aa68f161ed38b2a,1,1,1,1
6230c1c93aa68f161ed38b2b,3,3,1,1
6230c1c93aa68f161ed38b2c,5,3,0,0
6230c1c93aa68f161ed38b2d,3,3,1,1
6230c1c93aa68f161ed38b32,3,3,1,1
6230c1c93aa68f161ed38b33,5,3,0,0
6230c1c93aa68f161ed38b34,5,3,0,0
6230c1c93aa68f161ed38b35,3,3,1,1
6230c1c93aa68f161ed38b36,3,3,1,1
6230c1c93aa68f161ed38b37,3,3,1,1
6230c1c93aa68f161ed38b38,3,3,1,1
6230c1c93aa68f161ed38b39,3,3,1,1
6230c1c93aa68f161ed38b3a,3,3,1,1
6230c1c93aa68f161ed38b3b,3,3,1,1
6230c1c93aa68f161ed38b3c,3,3,1,1
6230c1c93aa68f161ed38b3d,5,3,0,0
6230c1c93aa68f161ed38b3e,5,3,0,0
6230c1c93aa68f161ed38b3f,3,3,1,1
6230c1c93aa68f161ed38b40,5,3,0,0
6230c1c93aa68f161ed38b41,1,1,1,1
6230c1c93aa68f161ed38b42,3,3,1,1
6230c1c93aa68f161ed38b43,3,3,1,1
6230c1c93aa68f161ed38b44,5,3,0,0
6230c1c93aa68f161ed38b45,0,0,1,1
6230c1c93aa68f161ed38b46,1,1,1,1
6230c1c93aa68f161ed38b47,5,3,0,0
6230c1c93aa68f161ed38b48,5,3,0,0
6230c1c93aa68f161ed38b49,3,3,1,1
6230c1c93aa68f161ed38b4a,5,3,0,0
6230c1c93aa68f161ed38b4b,5,3,0,0
6230c1c93aa68f161ed38b4c,5,3,0,0
6230c1c93aa68f161ed38b4d,3,3,1,1
6230c1c93aa68f161ed38b4e,5,3,0,0
6230c1c93aa68f161ed38b4f,5,3,0,0
6230c1c93aa68f161ed38b50,3,3,1,1
6230c1c93aa68f161ed38b51,2,1,0,1
6230c1c93aa68f161ed38b52,3,3,1,1
6230c1c93aa68f161ed38b53,3,3,1,1
6230c1c93aa68f161ed38b54,3,3,1,1
6230c1c93aa68f161ed38b55,3,3,1,1
6230c1c93aa68f161ed38b56,3,3,1,1
6230c1c93aa68f161ed38b5b,5,3,0,0
6230c1c93aa68f161ed38b5c,2,1,0,1
6230c1c93aa68f161ed38b5d,3,3,1,1
6230c1c93aa68f161ed38b5e,1,1,1,1
6230c1c93aa68f161ed38b5f,3,3,1,1
6230c1c93aa68f161ed38b60,3,3,1,1
6230c1c93aa68f161ed38b61,5,3,0,0
6230c1c93aa68f161ed38b62,3,3,1,1
6230c1c93aa68f161ed38b63,3,3,1,1
6230c1c93aa68f161ed38b64,5,3,0,0
6230c1c93aa68f161ed38b65,3,3,1,1
6230c1c93aa68f161ed38b66,1,1,1,1
6230c1c93aa68f161ed38b67,3,3,1,1
6230c1c93aa68f161ed38b68,3,3,1,1
6230c1c93aa68f161ed38b69,3,3,1,1
6230c1c93aa68f161ed38b6a,3,3,1,1
6230c1c93aa68f161ed38b6b,2,2,1,1
6230c1c93aa68f161ed38b6c,1,1,1,1
6230c1c93aa68f161ed38b6d,1,1,1,1
6230c1c93aa68f161ed38b6e,5,3,0,0
6230c1c93aa68f161ed38b6f,3,3,1,1
6230c1c93aa68f161ed38b70,5,3,0,0
6230c1c93aa68f161ed38b71,3,3,1,1
6230c1c93aa68f161ed38b72,3,3,1,1
6230c1c93aa68f161ed38b73,3,3,1,1
6230c1c93aa68f161ed38b74,1,1,1,1
6230c1c93aa68f161ed38b7b,5,3,0,0
6230c1c93aa68f161ed38b7c,3,2,0,1
6230c1c93aa68f161ed38b7d,1,1,1,1
6230c1c93aa68f161ed38b7e,1,1,1,1
6230c1c93aa68f161ed38b7f,1,1,1,1
6230c1c93aa68f161ed38b80,3,3,1,1
6230c1c93aa68f161ed38b81,3,3,1,1
6230c1c93aa68f161ed38b82,3,3,1,1
6230c1c93aa68f161ed38b83,3,3,1,1
6230c1c93aa68f161ed38b84,3,3,1,1
6230c1c93aa68f161ed38b85,3,3,1,1
6230c1c93aa68f161ed38b86,5,3,0,0
6230c1c93aa68f161ed38b87,2,2,1,1
6230c1c93aa68f161ed38b88,3,2,0,1
6230c1c93aa68f161ed38b89,1,1,1,1
6230c1c93aa68f161ed38b8a,5,3,0,0
6230c1c93aa68f161ed38b8b,2,2,1,1
6230c1c93aa68f161ed38b8c,2,2,1,1
6230c1c93aa68f161ed38b8d,3,3,1,1
6230c1c93aa68f161ed38b8e,1,1,1,1
6230c1c93aa68f161ed38b8f,3,3,1,1
6230c1c93aa68f161ed38b90,5,3,0,0
6230c1c93aa68f161ed38b91,3,3,1,1
6230c1c93aa68f161ed38b92,3,3,1,1
6230c1c93aa68f161ed38b9b,0,0,1,1
6230c1c93aa68f161ed38b9c,5,3,0,0
6230c1c93aa68f161ed38b9d,3,3,1,1
6230c1c93aa68f161ed38b9e,3,3,1,1
6230c1c93aa68f161ed38b9f,3,3,1,1
6230c1c93aa68f161ed38ba0,5,3,0,0
6230c1c93aa68f161ed38ba1,3,3,1,1
6230c1c93aa68f161ed38ba2,3,3,1,1
6230c1c93aa68f161ed38ba3,3,3,1,1
6230c1c93aa68f161ed38ba4,3,3,1,1
6230c1c93aa68f161ed38ba5,3,3,1,1
6230c1c93aa68f161ed38ba6,3,3,1,1
6230c1c93aa68f161ed38ba7,4,3,0,1
6230c1c93aa68f161ed38ba8,4,3,0,1
6230c1c93aa68f161ed38ba9,3,3,1,1
6230c1c93aa68f161ed38baa,5,3,0,0
6230c1c93aa68f161ed38bab,5,3,0,0
6230c1c93aa68f161ed38bac,5,3,0,0
6230c1c93aa68f161ed38bad,3,3,1,1
6230c1c93aa68f161ed38bae,3,3,1,1
6230c1c93aa68f161ed38baf,3,3,1,1
6230c1c93aa68f161ed38bb0,5,3,0,0
6230c1c93aa68f161ed38bb6,3,3,1,1
6230c1c93aa68f161ed38bb7,3,3,1,1
6230c1c93aa68f161ed38bb8,3,3,1,1
6230c1c93aa68f161ed38bb9,5,3,0,0
6230c1c93aa68f161ed38bba,2,2,1,1
6230c1c93aa68f161ed38bbb,3,3,1,1
6230c1c93aa68f161ed38bbc,3,3,1,1
6230c1c93aa68f161ed38bbd,3,3,1,1
6230c1c93aa68f161ed38bbe,3,3,1,1
6230c1c93aa68f161ed38bbf,2,2,1,1
6230c1c93aa68f161ed38bc0,3,3,1,1
6230c1c93aa68f161ed38bc1,3,3,1,1
6230c1c93aa68f161ed38bc2,3,3,1,1
6230c1c93aa68f161ed38bc3,4,2,0,0
6230c1c93aa68f161ed38bc4,5,3,0,0
6230c1c93aa68f161ed38bc5,5,3,0,0
6230c1c93aa68f161ed38bc6,3,3,1,1
6230c1c93aa68f161ed38bc7,1,1,1,1
6230c1c93aa68f161ed38bc8,3,3,1,1
6230c1c93aa68f161ed38bc9,5,3,0,0
6230c1c93aa68f161ed38bca,2,2,1,1
6230c1c93aa68f161ed38bcb,3,3,1,1
6230c1c93aa68f161ed38bcc,3,3,1,1
6230c1c93aa68f161ed38bcd,5,3,0,0
6230c1c93aa68f161ed38bce,3,3,1,1
6230c1c93aa68f161ed38bcf,5,3,0,0
6230c1c93aa68f161ed38bd0,3,3,1,1
6230c1c93aa68f161ed38bd1,3,3,1,1
6230c1c93aa68f161ed38bd2,3,3,1,1
6230c1c93aa68f161ed38bd3,4,3,0,1
6230c1c93aa68f161ed38bd4,3,3,1,1
6230c1c93aa68f161ed38bd5,3,3,1,1
6230c1c93aa68f161ed38bd6,5,3,0,0
6230c1c93aa68f161ed38bd7,4,3,0,1
6230c1c93aa68f161ed38bd8,4,3,0,1
6230c1c93aa68f161ed38bd9,3,3,1,1
6230c1c93aa68f161ed38bda,5,3,0,0
6230c1c93aa68f161ed38bdb,3,3,1,1
6230c1c93aa68f161ed38bdc,3,3,1,1
6230c1c93aa68f161ed38bdd,3,3,1,1
6230c1c93aa68f161ed38bde,5,3,0,0
6230c1c93aa68f161ed38bdf,3,3,1,1
6230c1c93aa68f161ed38be0,5,3,0,0
6230c1c93aa68f161ed38be1,5,3,0,0
6230c1c93aa68f161ed38be2,3,3,1,1
6230c1c93aa68f161ed38be3,3,3,1,1
6230c1c93aa68f161ed38be4,3,3,1,1
6230c1c93aa68f161ed38bef,3,3,1,1
6230c1c93aa68f161ed38bf0,2,2,1,1
6230c1c93aa68f161ed38bf1,3,3,1,1
6230c1c93aa68f161ed38bf2,3,3,1,1
6230c1c93aa68f161ed38bf3,3,3,1,1
6230c1c93aa68f161ed38bf4,3,3,1,1
6230c1c93aa68f161ed38bf5,3,3,1,1
6230c1c93aa68f161ed38bf6,3,3,1,1
6230c1c93aa68f161ed38bf7,3,3,1,1
6230c1c93aa68f161ed38bf8,3,3,1,1
6230c1c93aa68f161ed38bf9,3,3,1,1
6230c1c93aa68f161ed38bfa,3,3,1,1
6230c1c93aa68f161ed38bfb,3,3,1,1
6230c1c93aa68f161ed38bfc,3,3,1,1
6230c1c93aa68f161ed38bfd,3,3,1,1
6230c1c93aa68f161ed38bfe,3,3,1,1
6230c1c93aa68f161ed38bff,3,3,1,1
6230c1c93aa68f161ed38c00,5,3,0,0
6230c1c93aa68f161ed38c01,3,3,1,1
6230c1c93aa68f161ed38c02,3,3,1,1
6230c1c93aa68f161ed38c03,3,3,1,1
6230c1c93aa68f161ed38c04,3,3,1,1
6230c1c93aa68f161ed38c05,5,3,0,0
6230c1c93aa68f161ed38c06,3,3,1,1
6230c1c93aa68f161ed38c07,3,3,1,1
6230c1c93aa68f161ed38c08,3,3,1,1
6230c1c93aa68f161ed38c09,3,3,1,1
6230c1c93aa68f161ed38c0a,3,3,1,1
6230c1c93aa68f161ed38c0b,3,3,1,1
6230c1c93aa68f161ed38c0c,3,3,1,1
6230c1c93aa68f161ed38c0d,2,2,1,1
6230c1c93aa68f161ed38c0e,1,1,1,1
6230c1c93aa68f161ed38c0f,3,3,1,1
6230c1c93aa68f161ed38c10,1,1,1,1
6230c1c93aa68f161ed38c11,3,3,1,1
6230c1c93aa68f161ed38c12,5,3,0,0
6230c1c93aa68f161ed38c13,5,3,0,0
6230c1c93aa68f161ed38c14,5,3,0,0
6230c1c93aa68f161ed38c15,3,3,1,1
6230c1c93aa68f161ed38c16,5,3,0,0
6230c1c93aa68f161ed38c17,5,3,0,0
6230c1c93aa68f161ed38c18,3,3,1,1
6230c1c93aa68f161ed38c19,2,2,1,1
6230c1c93aa68f161ed38c1a,5,3,0,0
6230c1c93aa68f161ed38c1b,2,2,1,1
6230c1c93aa68f161ed38c1c,5,3,0,0
6230c1c93aa68f161ed38c1d,3,3,1,1
6230c1c93aa68f161ed38c1e,3,3,1,1
6230c1c93aa68f161ed38c1f,3,3,1,1
6230c1c93aa68f161ed38c20,3,3,1,1
6230c1c93aa68f161ed38c21,3,3,1,1
6230c1c93aa68f161ed38c22,3,3,1,1
6230c1c93aa68f161ed38c23,5,3,0,0
6230c1c93aa68f161ed38c24,3,3,1,1
6230c1c93aa68f161ed38c25,3,3,1,1
6230c1c93aa68f161ed38c26,5,3,0,0
6230c1c93aa68f161ed38c27,3,3,1,1
6230c1c93aa68f161ed38c28,3,3,1,1
6230c1c93aa68f161ed38c29,3,3,1,1
6230c1c93aa68f161ed38c2a,3,3,1,1
6230c1c93aa68f161ed38c2b,3,3,1,1
6230c1c93aa68f161ed38c2c,3,3,1,1
6230c1c93aa68f161ed38c2d,3,3,1,1
6230c1c93aa68f161ed38c2e,2,2,1,1
6230c1c93aa68f161ed38c2f,3,3,1,1
6230c1c93aa68f161ed38c30,3,3,1,1
6230c1c93aa68f161ed38c32,3,3,1,1
6230c1c93aa68f161ed38c33,3,3,1,1
6230c1c93aa68f161ed38c34,3,3,1,1
6230c1c93aa68f161ed38c35,3,3,1,1
6230c1c93aa68f161ed38c36,3,3,1,1
6230c1c93aa68f161ed38c37,3,3,1,1
6230c1c93aa68f161ed38c38,2,2,1,1
6230c1c93aa68f161ed38c39,3,3,1,1
6230c1c93aa68f161ed38c3a,3,3,1,1
6230c1c93aa68f161ed38c3b,3,3,1,1
6230c1c93aa68f161ed38c3c,2,2,1,1
6230c1c93aa68f161ed38c3d,5,3,0,0
6230c1c93aa68f161ed38c3e,3,3,1,1
6230c1c93aa68f161ed38c3f,3,3,1,1
6230c1c93aa68f161ed38c40,2,2,1,1
6230c1c93aa68f161ed38c41,3,3,1,1
6230c1c93aa68f161ed38c42,5,3,0,0
6230c1c93aa68f161ed38c47,3,3,1,1
6230c1c93aa68f161ed38c48,3,3,1,1
6230c1c93aa68f161ed38c49,3,3,1,1
6230c1c93aa68f161ed38c4a,3,3,1,1
6230c1c93aa68f161ed38c4b,5,3,0,0
6230c1c93aa68f161ed38c4c,3,3,1,1
6230c1c93aa68f161ed38c4d,3,3,1,1
6230c1c93aa68f161ed38c4e,3,3,1,1
6230c1c93aa68f161ed38c4f,2,2,1,1
6230c1c93aa68f161ed38c50,3,3,1,1
6230c1c93aa68f161ed38c51,3,3,1,1
6230c1c93aa68f161ed38c52,3,3,1,1
6230c1c93aa68f161ed38c53,3,3,1,1
6230c1c93aa68f161ed38c54,5,3,0,0
6230c1c93aa68f161ed38c55,5,3,0,0
6230c1c93aa68f161ed38c56,3,3,1,1
6230c1c93aa68f161ed38c57,3,3,1,1
6230c1c93aa68f161ed38c58,3,3,1,1
6230c1c93aa68f161ed38c59,5,3,0,0
6230c1c93aa68f161ed38c5a,4,3,0,1
6230c1c93aa68f161ed38c5b,3,3,1,1
6230c1c93aa68f161ed38c5c,4,3,0,1
6230c1c93aa68f161ed38c5d,5,3,0,0
6230c1c93aa68f161ed38c5e,3,3,1,1
6230c1c93aa68f161ed38c5f,3,3,1,1
6230c1c93aa68f161ed38c60,3,3,1,1
6230c1c93aa68f161ed38c61,3,3,1,1
6230c1c93aa68f161ed38c62,3,3,1,1
6230c1c93aa68f161ed38c63,2,2,1,1
6230c1c93aa68f161ed38c64,3,3,1,1
6230c1c93aa68f161ed38c65,3,3,1,1
6230c1c93aa68f161ed38c66,3,3,1,1
6230c1c93aa68f161ed38c67,3,3,1,1
6230c1c93aa68f161ed38c68,5,3,0,0
6230c1c93aa68f161ed38c72,3,3,1,1
6230c1c93aa68f161ed38c73,0,0,1,1
6230c1c93aa68f161ed38c74,5,3,0,0
6230c1c93aa68f161ed38c75,3,3,1,1
6230c1c93aa68f161ed38c76,3,3,1,1
6230c1c93aa68f161ed38c77,3,3,1,1
6230c1c93aa68f161ed38c78,5,3,0,0
6230c1c93aa68f161ed38c79,3,3,1,1
6230c1c93aa68f161ed38c7a,3,3,1,1
6230c1c93aa68f161ed38c7b,3,3,1,1
6230c1c93aa68f161ed38c7c,1,1,1,1
6230c1c93aa68f161ed38c7d,5,3,0,0
6230c1c93aa68f161ed38c7e,3,3,1,1
6230c1c93aa68f161ed38c7f,1,1,1,1
6230c1c93aa68f161ed38c80,1,1,1,1
6230c1c93aa68f161ed38c81,1,1,1,1
6230c1c93aa68f161ed38c82,1,1,1,1
6230c1c93aa68f161ed38c83,3,3,1,1
6230c1c93aa68f161ed38c84,1,1,1,1
6230c1c93aa68f161ed38c85,1,1,1,1
6230c1c93aa68f161ed38c86,0,0,1,1
6230c1c93aa68f161ed38c87,3,3,1,1
6230c1c93aa68f161ed38c88,1,1,1,1
6230c1c93aa68f161ed38c89,2,2,1,1
6230c1c93aa68f161ed38c8a,3,3,1,1
6230c1c93aa68f161ed38c8b,3,3,1,1
6230c1c93aa68f161ed38c8c,3,3,1,1
6230c1c93aa68f161ed38c8d,5,3,0,0
6230c1c93aa68f161ed38c8e,3,3,1,1
6230c1c93aa68f161ed38c8f,3,3,1,1
6230c1c93aa68f161ed38c90,5,3,0,0
6230c1c93aa68f161ed38c91,5,3,0,0
6230c1c93aa68f161ed38c92,3,3,1,1
6230c1c93aa68f161ed38c93,2,0,0,0
6230c1c93aa68f161ed38c94,3,3,1,1
6230c1c93aa68f161ed38c95,3,3,1,1
6230c1c93aa68f161ed38c96,3,3,1,1
6230c1c93aa68f161ed38c97,5,3,0,0
6230c1c93aa68f161ed38c98,3,3,1,1
6230c1c93aa68f161ed38c99,3,3,1,1
6230c1c93aa68f161ed38c9a,2,2,1,1
6230c1c93aa68f161ed38c9b,3,3,1,1
6230c1c93aa68f161ed38ca5,1,1,1,1
6230c1c93aa68f161ed38ca6,1,1,1,1
6230c1c93aa68f161ed38ca7,5,3,0,0
6230c1c93aa68f161ed38ca8,3,3,1,1
6230c1c93aa68f161ed38ca9,2,1,0,1
6230c1c93aa68f161ed38caa,3,3,1,1
6230c1c93aa68f161ed38cab,1,1,1,1
6230c1c93aa68f161ed38cac,5,3,0,0
6230c1c93aa68f161ed38cad,5,3,0,0
6230c1c93aa68f161ed38cae,3,3,1,1
6230c1c93aa68f161ed38caf,3,3,1,1
6230c1c93aa68f161ed38cb0,5,3,0,0
6230c1c93aa68f161ed38cb1,1,1,1,1
6230c1c93aa68f161ed38cb2,3,3,1,1
6230c1c93aa68f161ed38cb3,1,1,1,1
6230c1c93aa68f161ed38cb4,3,3,1,1
6230c1c93aa68f161ed38cb5,3,3,1,1
6230c1c93aa68f161ed38cb6,3,3,1,1
6230c1c93aa68f161ed38cb7,3,3,1,1
6230c1c93aa68f161ed38cb8,3,3,1,1
6230c1c93aa68f161ed38cb9,5,3,0,0
6230c1c93aa68f161ed38cba,5,3,0,0
6230c1c93aa68f161ed38cbb,1,1,1,1
6230c1c93aa68f161ed38cbc,2,1,0,1
6230c1c93aa68f161ed38cbd,3,3,1,1
6230c1c93aa68f161ed38cbe,2,2,1,1
6230c1c93aa68f161ed38cbf,3,3,1,1
6230c1c93aa68f161ed38cc0,3,3,1,1
6230c1c93aa68f161ed38cc1,3,3,1,1
6230c1c93aa68f161ed38cc2,3,3,1,1
6230c1c93aa68f161ed38cc3,3,3,1,1
6230c1c93aa68f161ed38cc4,5,3,0,0
6230c1c93aa68f161ed38cc5,3,3,1,1
6230c1c93aa68f161ed38cc6,3,3,1,1
6230c1c93aa68f161ed38cc7,3,3,1,1
6230c1c93aa68f161ed38cc8,0,0,1,1
6230c1c93aa68f161ed38cc9,5,3,0,0
6230c1c93aa68f161ed38cca,5,3,0,0
6230c1c93aa68f161ed38ccb,3,3,1,1
6230c1c93aa68f161ed38ccc,5,3,0,0
6230c1c93aa68f161ed38ccd,3,3,1,1
6230c1c93aa68f161ed38cce,3,3,1,1
6230c1c93aa68f161ed38ccf,3,3,1,1
6230c1c93aa68f161ed38cd1,1,1,1,1
6230c1c93aa68f161ed38cd2,1,1,1,1
6230c1c93aa68f161ed38cd3,3,3,1,1
6230c1c93aa68f161ed38cd4,4,3,0,1
6230c1c93aa68f161ed38cd5,3,3,1,1
6230c1c93aa68f161ed38cd6,3,3,1,1
6230c1c93aa68f161ed38cd7,3,3,1,1
6230c1c93aa68f161ed38cd8,5,3,0,0
6230c1c93aa68f161ed38cd9,5,3,0,0
6230c1c93aa68f161ed38cda,3,3,1,1
6230c1c93aa68f161ed38cdb,5,3,0,0
6230c1c93aa68f161ed38cdc,5,3,0,0
6230c1c93aa68f161ed38cdd,5,3,0,0
6230c1c93aa68f161ed38cde,5,3,0,0
6230c1c93aa68f161ed38cdf,5,3,0,0
6230c1c93aa68f161ed38ce0,3,3,1,1
6230c1c93aa68f161ed38ce2,5,3,0,0
6230c1c93aa68f161ed38ce3,5,3,0,0
6230c1c93aa68f161ed38ce4,5,3,0,0
6230c1c93aa68f161ed38ce5,5,3,0,0
6230c1c93aa68f161ed38ce6,5,3,0,0
6230c1c93aa68f161ed38ce7,5,3,0,0
6230c1c93aa68f161ed38ce8,5,3,0,0
6230c1c93aa68f161ed38ce9,3,3,1,1
6230c1c93aa68f161ed38cea,5,3,0,0
6230c1c93aa68f161ed38ceb,3,3,1,1
6230c1c93aa68f161ed38cec,5,3,0,0
6230c1c93aa68f161ed38ced,5,3,0,0
6230c1c93aa68f161ed38cee,5,3,0,0
6230c1c93aa68f161ed38cef,5,3,0,0
6230c1c93aa68f161ed38cf1,3,3,1,1
6230c1c93aa68f161ed38cf2,5,3,0,0
6230c1c93aa68f161ed38cf3,5,3,0,0
6230c1c93aa68f161ed38cf6,5,3,0,0
6230c1c93aa68f161ed38cf7,5,3,0,0
6230c1c93aa68f161ed38cf8,5,3,0,0
6230c1c93aa68f161ed38cf9,5,3,0,0
6230c1c93aa68f161ed38cfa,3,3,1,1
6230c1c93aa68f161ed38cfb,5,3,0,0
6230c1c93aa68f161ed38cfc,3,3,1,1
6230c1c93aa68f161ed38cfd,5,3,0,0
6230c1c93aa68f161ed38cfe,3,3,1,1
6230c1c93aa68f161ed38cff,3,3,1,1
6230c1c93aa68f161ed38d00,3,3,1,1
6230c1c93aa68f161ed38d01,3,3,1,1
6230c1c93aa68f161ed38d02,4,3,0,1
6230c1c93aa68f161ed38d05,5,3,0,0
6230c1c93aa68f161ed38d06,5,3,0,0
6230c1c93aa68f161ed38d07,5,3,0,0
6230c1c93aa68f161ed38d08,5,3,0,0
6230c1c93aa68f161ed38d09,5,3,0,0
6230c1c93aa68f161ed38d0a,3,3,1,1
6230c1c93aa68f161ed38d0b,3,3,1,1
6230c1c93aa68f161ed38d0c,3,3,1,1
6230c1c93aa68f161ed38d0d,1,1,1,1
6230c1c93aa68f161ed38d0e,5,3,0,0
6230c1c93aa68f161ed38d12,3,3,1,1
6230c1c93aa68f161ed38d13,5,3,0,0
6230c1c93aa68f161ed38d14,3,3,1,1
6230c1c93aa68f161ed38d15,3,3,1,1
6230c1c93aa68f161ed38d16,3,3,1,1
6230c1c93aa68f161ed38d17,3,3,1,1
6230c1c93aa68f161ed38d18,3,3,1,1
6230c1c93aa68f161ed38d1d,3,3,1,1
6230c1c93aa68f161ed38d1e,3,3,1,1
6230c1c93aa68f161ed38d1f,3,3,1,1
6230c1c93aa68f161ed38d20,3,3,1,1
6230c1c93aa68f161ed38d21,5,3,0,0
6230c1c93aa68f161ed38d22,4,3,0,1
